timestamp,device,event,detail
1721200197.4260235,mouse,move,"(1532, 923)"
1721200197.428018,mouse,move,"(1536, 923)"
1721200197.4300122,mouse,move,"(1540, 924)"
1721200197.4325137,mouse,move,"(1544, 924)"
1721200197.4345083,mouse,move,"(1548, 925)"
1721200197.4360127,mouse,move,"(1552, 925)"
1721200197.4380074,mouse,move,"(1556, 926)"
1721200197.440002,mouse,move,"(1560, 926)"
1721200197.4424286,mouse,move,"(1564, 927)"
1721200197.4447954,mouse,move,"(1568, 928)"
1721200197.44679,mouse,move,"(1572, 928)"
1721200197.447787,mouse,move,"(1576, 929)"
1721200197.4739947,mouse,move,"(1580, 929)"
1721200197.4739947,mouse,move,"(1623, 935)"
1721200197.474992,mouse,move,"(1626, 936)"
1721200197.4780126,mouse,move,"(1629, 936)"
1721200197.4780126,mouse,move,"(1632, 937)"
1721200197.479979,mouse,move,"(1635, 937)"
1721200197.482504,mouse,move,"(1638, 937)"
1721200197.484498,mouse,move,"(1641, 938)"
1721200197.486495,mouse,move,"(1644, 938)"
1721200197.488489,mouse,move,"(1647, 938)"
1721200197.489461,mouse,move,"(1650, 939)"
1721200197.4920015,mouse,move,"(1653, 939)"
1721200197.4942377,mouse,move,"(1656, 939)"
1721200197.4962087,mouse,move,"(1659, 940)"
1721200197.4982023,mouse,move,"(1662, 940)"
1721200197.5001974,mouse,move,"(1665, 941)"
1721200197.5024269,mouse,move,"(1668, 941)"
1721200197.504724,mouse,move,"(1671, 941)"
1721200197.50669,mouse,move,"(1673, 942)"
1721200197.5086856,mouse,move,"(1675, 943)"
1721200197.5096822,mouse,move,"(1678, 943)"
1721200197.512198,mouse,move,"(1680, 944)"
1721200197.5146308,mouse,move,"(1682, 945)"
1721200197.5166261,mouse,move,"(1684, 945)"
1721200197.5348465,mouse,move,"(1686, 946)"
1721200197.5358443,mouse,move,"(1702, 950)"
1721200197.5368419,mouse,move,"(1704, 950)"
1721200197.5378392,mouse,move,"(1705, 950)"
1721200197.5413399,mouse,move,"(1706, 951)"
1721200197.542353,mouse,move,"(1707, 951)"
1721200197.5443506,mouse,move,"(1708, 951)"
1721200197.5463445,mouse,move,"(1709, 951)"
1721200197.54834,mouse,move,"(1710, 951)"
1721200197.5493364,mouse,move,"(1711, 951)"
1721200197.551853,mouse,move,"(1712, 951)"
1721200197.5540915,mouse,move,"(1713, 951)"
1721200197.5560863,mouse,move,"(1714, 951)"
1721200197.5580802,mouse,move,"(1715, 951)"
1721200197.5600755,mouse,move,"(1716, 951)"
1721200197.5620759,mouse,move,"(1717, 951)"
1721200197.564074,mouse,move,"(1718, 951)"
1721200197.5660672,mouse,move,"(1719, 951)"
1721200197.5680623,mouse,move,"(1720, 951)"
1721200197.5726209,mouse,move,"(1721, 951)"
1721200197.5766416,mouse,move,"(1722, 951)"
1721200197.5822275,mouse,move,"(1723, 951)"
1721200197.6096792,mouse,move,"(1724, 951)"
1721200197.6096792,mouse,move,"(1725, 950)"
1721200197.804533,mouse,move,"(1724, 950)"
1721200197.8064983,mouse,move,"(1723, 950)"
1721200197.814201,mouse,move,"(1722, 950)"
1721200197.8181882,mouse,move,"(1721, 950)"
1721200197.824185,mouse,move,"(1720, 950)"
1721200197.8281727,mouse,move,"(1719, 950)"
1721200197.8321717,mouse,move,"(1718, 950)"
1721200197.8366263,mouse,move,"(1717, 950)"
1721200197.8396175,mouse,move,"(1716, 950)"
1721200197.8442369,mouse,move,"(1715, 950)"
1721200197.846231,mouse,move,"(1714, 950)"
1721200197.8482263,mouse,move,"(1713, 950)"
1721200197.8517215,mouse,move,"(1712, 950)"
1721200197.8540022,mouse,move,"(1711, 950)"
1721200197.8559968,mouse,move,"(1710, 950)"
1721200197.8579917,mouse,move,"(1709, 950)"
1721200197.8832686,mouse,move,"(1708, 950)"
1721200197.8832686,mouse,move,"(1697, 950)"
1721200197.8852656,mouse,move,"(1696, 950)"
1721200197.8872604,mouse,move,"(1695, 950)"
1721200197.8882585,mouse,move,"(1694, 950)"
1721200197.8902547,mouse,move,"(1693, 950)"
1721200197.8923402,mouse,move,"(1691, 950)"
1721200197.8946238,mouse,move,"(1690, 950)"
1721200197.896619,mouse,move,"(1689, 950)"
1721200197.8986125,mouse,move,"(1687, 950)"
1721200197.899611,mouse,move,"(1686, 950)"
1721200197.90213,mouse,move,"(1685, 950)"
1721200197.9042444,mouse,move,"(1683, 950)"
1721200197.906239,mouse,move,"(1682, 950)"
1721200197.9082332,mouse,move,"(1681, 950)"
1721200197.910228,mouse,move,"(1679, 950)"
1721200197.912544,mouse,move,"(1678, 950)"
1721200197.9138668,mouse,move,"(1677, 950)"
1721200197.915861,mouse,move,"(1676, 950)"
1721200197.917856,mouse,move,"(1675, 950)"
1721200197.9198503,mouse,move,"(1673, 950)"
1721200197.9223638,mouse,move,"(1672, 950)"
1721200197.9243586,mouse,move,"(1671, 950)"
1721200197.926353,mouse,move,"(1670, 950)"
1721200197.9457512,mouse,move,"(1669, 950)"
1721200197.9457512,mouse,move,"(1660, 950)"
1721200197.946721,mouse,move,"(1659, 950)"
1721200197.948717,mouse,move,"(1658, 950)"
1721200197.952231,mouse,move,"(1657, 950)"
1721200197.9532278,mouse,move,"(1656, 950)"
1721200197.9542277,mouse,move,"(1655, 950)"
1721200197.9562292,mouse,move,"(1654, 950)"
1721200197.9582174,mouse,move,"(1653, 950)"
1721200197.9602134,mouse,move,"(1652, 950)"
1721200197.9627163,mouse,move,"(1650, 950)"
1721200197.9647133,mouse,move,"(1649, 950)"
1721200197.9667082,mouse,move,"(1648, 950)"
1721200197.9687026,mouse,move,"(1647, 950)"
1721200197.9697013,mouse,move,"(1646, 951)"
1721200197.972241,mouse,move,"(1645, 951)"
1721200197.9746532,mouse,move,"(1644, 951)"
1721200197.9766476,mouse,move,"(1643, 951)"
1721200197.9786422,mouse,move,"(1642, 951)"
1721200197.9796405,mouse,move,"(1641, 951)"
1721200197.9821563,mouse,move,"(1640, 951)"
1721200197.9844615,mouse,move,"(1638, 951)"
1721200197.9864573,mouse,move,"(1637, 951)"
1721200197.9884508,mouse,move,"(1635, 951)"
1721200197.9894478,mouse,move,"(1634, 951)"
1721200197.9919631,mouse,move,"(1632, 951)"
1721200197.9939628,mouse,move,"(1630, 951)"
1721200198.0146747,mouse,move,"(1610, 951)"
1721200198.0166695,mouse,move,"(1607, 951)"
1721200198.018663,mouse,move,"(1604, 951)"
1721200198.022213,mouse,move,"(1601, 951)"
1721200198.0236676,mouse,move,"(1598, 951)"
1721200198.0246644,mouse,move,"(1595, 951)"
1721200198.0266604,mouse,move,"(1592, 951)"
1721200198.0286524,mouse,move,"(1589, 951)"
1721200198.0296502,mouse,move,"(1586, 951)"
1721200198.0321677,mouse,move,"(1582, 950)"
1721200198.0341609,mouse,move,"(1578, 950)"
1721200198.0365922,mouse,move,"(1574, 950)"
1721200198.0385544,mouse,move,"(1570, 950)"
1721200198.039552,mouse,move,"(1566, 949)"
1721200198.0420887,mouse,move,"(1562, 949)"
1721200198.0442915,mouse,move,"(1558, 949)"
1721200198.0462592,mouse,move,"(1554, 949)"
1721200198.0482533,mouse,move,"(1549, 949)"
1721200198.0502484,mouse,move,"(1544, 949)"
1721200198.0522811,mouse,move,"(1539, 948)"
1721200198.054699,mouse,move,"(1534, 948)"
1721200198.0566943,mouse,move,"(1529, 948)"
1721200198.0586944,mouse,move,"(1524, 948)"
1721200198.0596862,mouse,move,"(1519, 948)"
1721200198.0621986,mouse,move,"(1514, 947)"
1721200198.0844777,mouse,move,"(1509, 947)"
1721200198.0844777,mouse,move,"(1451, 945)"
1721200198.0864713,mouse,move,"(1445, 945)"
1721200198.0884671,mouse,move,"(1439, 944)"
1721200198.0920117,mouse,move,"(1433, 944)"
1721200198.0920117,mouse,move,"(1427, 944)"
1721200198.0944989,mouse,move,"(1420, 943)"
1721200198.0964944,mouse,move,"(1413, 943)"
1721200198.0984883,mouse,move,"(1406, 943)"
1721200198.0994864,mouse,move,"(1399, 943)"
1721200198.1020048,mouse,move,"(1392, 942)"
1721200198.1042554,mouse,move,"(1385, 942)"
1721200198.1062503,mouse,move,"(1378, 942)"
1721200198.1082444,mouse,move,"(1371, 942)"
1721200198.11024,mouse,move,"(1364, 941)"
1721200198.112274,mouse,move,"(1358, 941)"
1721200198.1145139,mouse,move,"(1352, 941)"
1721200198.1165082,mouse,move,"(1345, 940)"
1721200198.1185021,mouse,move,"(1338, 940)"
1721200198.1194997,mouse,move,"(1331, 940)"
1721200198.1220424,mouse,move,"(1324, 940)"
1721200198.1242082,mouse,move,"(1317, 939)"
1721200198.126175,mouse,move,"(1310, 939)"
1721200198.1281693,mouse,move,"(1303, 939)"
1721200198.1301928,mouse,move,"(1296, 939)"
1721200198.1322317,mouse,move,"(1289, 938)"
1721200198.1342015,mouse,move,"(1282, 938)"
1721200198.1362107,mouse,move,"(1275, 938)"
1721200198.1382039,mouse,move,"(1269, 937)"
1721200198.1401997,mouse,move,"(1262, 937)"
1721200198.160119,mouse,move,"(1205, 933)"
1721200198.160119,mouse,move,"(1199, 933)"
1721200198.1621757,mouse,move,"(1193, 933)"
1721200198.1646712,mouse,move,"(1187, 932)"
1721200198.1666589,mouse,move,"(1181, 932)"
1721200198.1686678,mouse,move,"(1176, 932)"
1721200198.1696525,mouse,move,"(1171, 931)"
1721200198.1722224,mouse,move,"(1166, 931)"
1721200198.1745586,mouse,move,"(1161, 931)"
1721200198.1765525,mouse,move,"(1156, 930)"
1721200198.1785471,mouse,move,"(1151, 930)"
1721200198.1795452,mouse,move,"(1146, 930)"
1721200198.1820605,mouse,move,"(1141, 929)"
1721200198.1841426,mouse,move,"(1136, 929)"
1721200198.1861365,mouse,move,"(1131, 929)"
1721200198.188131,mouse,move,"(1127, 929)"
1721200198.1901252,mouse,move,"(1123, 929)"
1721200198.1922326,mouse,move,"(1119, 928)"
1721200198.1946688,mouse,move,"(1115, 928)"
1721200198.1966636,mouse,move,"(1111, 928)"
1721200198.1986723,mouse,move,"(1107, 928)"
1721200198.1996567,mouse,move,"(1103, 928)"
1721200198.2021716,mouse,move,"(1099, 927)"
1721200198.204633,mouse,move,"(1096, 927)"
1721200198.2066517,mouse,move,"(1093, 927)"
1721200198.229205,mouse,move,"(1090, 927)"
1721200198.2302024,mouse,move,"(1063, 925)"
1721200198.2312002,mouse,move,"(1061, 924)"
1721200198.2323585,mouse,move,"(1059, 924)"
1721200198.2343533,mouse,move,"(1057, 924)"
1721200198.2364082,mouse,move,"(1055, 924)"
1721200198.238403,mouse,move,"(1053, 924)"
1721200198.2394001,mouse,move,"(1051, 924)"
1721200198.2419224,mouse,move,"(1049, 923)"
1721200198.2443664,mouse,move,"(1048, 923)"
1721200198.2463598,mouse,move,"(1047, 923)"
1721200198.2483535,mouse,move,"(1046, 923)"
1721200198.2503486,mouse,move,"(1045, 923)"
1721200198.2518516,mouse,move,"(1044, 923)"
1721200198.2538486,mouse,move,"(1043, 923)"
1721200198.2558448,mouse,move,"(1042, 923)"
1721200198.2578378,mouse,move,"(1041, 923)"
1721200198.2598336,mouse,move,"(1040, 923)"
1721200198.2625995,mouse,move,"(1039, 922)"
1721200198.2645924,mouse,move,"(1038, 922)"
1721200198.268582,mouse,move,"(1037, 922)"
1721200198.2744334,mouse,move,"(1036, 922)"
1721200198.27942,mouse,move,"(1035, 922)"
1721200198.2843428,mouse,move,"(1034, 922)"
1721200198.2883327,mouse,move,"(1033, 922)"
1721200198.3084044,mouse,move,"(1032, 922)"
1721200198.3094075,mouse,move,"(1027, 922)"
1721200198.3131788,mouse,move,"(1026, 922)"
1721200198.3131788,mouse,move,"(1025, 922)"
1721200198.3141806,mouse,move,"(1024, 922)"
1721200198.3161736,mouse,move,"(1023, 921)"
1721200198.3181868,mouse,move,"(1022, 921)"
1721200198.3201623,mouse,move,"(1021, 921)"
1721200198.3223605,mouse,move,"(1020, 921)"
1721200198.324638,mouse,move,"(1019, 921)"
1721200198.3266063,mouse,move,"(1018, 921)"
1721200198.3286006,mouse,move,"(1017, 921)"
1721200198.3295984,mouse,move,"(1016, 921)"
1721200198.3321168,mouse,move,"(1015, 920)"
1721200198.3341107,mouse,move,"(1014, 920)"
1721200198.336627,mouse,move,"(1013, 920)"
1721200198.338622,mouse,move,"(1011, 920)"
1721200198.339619,mouse,move,"(1010, 919)"
1721200198.3421366,mouse,move,"(1008, 919)"
1721200198.344134,mouse,move,"(1007, 919)"
1721200198.3461273,mouse,move,"(1005, 919)"
1721200198.3481226,mouse,move,"(1004, 918)"
1721200198.3501415,mouse,move,"(1002, 918)"
1721200198.3522341,mouse,move,"(1001, 917)"
1721200198.3776622,mouse,move,"(999, 917)"
1721200198.3776622,mouse,move,"(982, 909)"
1721200198.378658,mouse,move,"(980, 908)"
1721200198.3796558,mouse,move,"(979, 907)"
1721200198.382174,mouse,move,"(977, 906)"
1721200198.3842585,mouse,move,"(975, 905)"
1721200198.38623,mouse,move,"(973, 904)"
1721200198.3882227,mouse,move,"(972, 903)"
1721200198.390218,mouse,move,"(970, 902)"
1721200198.391719,mouse,move,"(968, 901)"
1721200198.3940444,mouse,move,"(966, 900)"
1721200198.3960397,mouse,move,"(964, 899)"
1721200198.3980343,mouse,move,"(962, 897)"
1721200198.4000287,mouse,move,"(960, 896)"
1721200198.402033,mouse,move,"(958, 894)"
1721200198.4040308,mouse,move,"(956, 893)"
1721200198.406025,mouse,move,"(954, 891)"
1721200198.4080205,mouse,move,"(952, 890)"
1721200198.4100149,mouse,move,"(950, 888)"
1721200198.4125168,mouse,move,"(948, 886)"
1721200198.414516,mouse,move,"(946, 885)"
1721200198.4165099,mouse,move,"(944, 883)"
1721200198.418505,mouse,move,"(942, 882)"
1721200198.4195018,mouse,move,"(940, 880)"
1721200198.4220207,mouse,move,"(938, 878)"
1721200198.4240189,mouse,move,"(936, 877)"
1721200198.4260132,mouse,move,"(934, 875)"
1721200198.4280086,mouse,move,"(932, 874)"
1721200198.4300025,mouse,move,"(930, 872)"
1721200198.4325051,mouse,move,"(928, 870)"
1721200198.4344997,mouse,move,"(926, 869)"
1721200198.4360006,mouse,move,"(923, 867)"
1721200198.437998,mouse,move,"(921, 865)"
1721200198.4399931,mouse,move,"(919, 864)"
1721200198.4424949,mouse,move,"(917, 862)"
1721200198.4444928,mouse,move,"(915, 861)"
1721200198.4464877,mouse,move,"(912, 859)"
1721200198.448482,mouse,move,"(910, 857)"
1721200198.4494796,mouse,move,"(908, 856)"
1721200198.451999,mouse,move,"(906, 854)"
1721200198.4544687,mouse,move,"(904, 853)"
1721200198.4564638,mouse,move,"(902, 851)"
1721200198.4584582,mouse,move,"(900, 850)"
1721200198.459456,mouse,move,"(898, 848)"
1721200198.4620004,mouse,move,"(896, 847)"
1721200198.4819136,mouse,move,"(878, 833)"
1721200198.4819136,mouse,move,"(876, 832)"
1721200198.486333,mouse,move,"(875, 830)"
1721200198.486333,mouse,move,"(874, 829)"
1721200198.4883275,mouse,move,"(872, 827)"
1721200198.4903224,mouse,move,"(871, 825)"
1721200198.4923875,mouse,move,"(870, 823)"
1721200198.4943879,mouse,move,"(869, 821)"
1721200198.4963582,mouse,move,"(867, 819)"
1721200198.4983768,mouse,move,"(866, 817)"
1721200198.4993496,mouse,move,"(865, 815)"
1721200198.5018802,mouse,move,"(864, 813)"
1721200198.5039794,mouse,move,"(863, 811)"
1721200198.5059767,mouse,move,"(861, 809)"
1721200198.5079443,mouse,move,"(860, 806)"
1721200198.5099397,mouse,move,"(859, 803)"
1721200198.512224,mouse,move,"(857, 800)"
1721200198.5144892,mouse,move,"(856, 797)"
1721200198.5164835,mouse,move,"(855, 794)"
1721200198.5185044,mouse,move,"(853, 790)"
1721200198.519476,mouse,move,"(852, 786)"
1721200198.5220015,mouse,move,"(851, 782)"
1721200198.524024,mouse,move,"(849, 778)"
1721200198.5430694,mouse,move,"(848, 773)"
1721200198.5440702,mouse,move,"(838, 729)"
1721200198.5440702,mouse,move,"(837, 723)"
1721200198.5460646,mouse,move,"(836, 716)"
1721200198.548058,mouse,move,"(834, 709)"
1721200198.5500534,mouse,move,"(833, 703)"
1721200198.552142,mouse,move,"(832, 696)"
1721200198.5545142,mouse,move,"(831, 689)"
1721200198.556508,mouse,move,"(829, 682)"
1721200198.5584762,mouse,move,"(828, 675)"
1721200198.5594735,mouse,move,"(827, 669)"
1721200198.561988,mouse,move,"(826, 663)"
1721200198.5642555,mouse,move,"(824, 656)"
1721200198.5662494,mouse,move,"(823, 650)"
1721200198.5682445,mouse,move,"(822, 643)"
1721200198.5702398,mouse,move,"(820, 636)"
1721200198.5722425,mouse,move,"(819, 629)"
1721200198.5745902,mouse,move,"(818, 623)"
1721200198.576585,mouse,move,"(816, 616)"
1721200198.5785801,mouse,move,"(815, 610)"
1721200198.5795777,mouse,move,"(814, 603)"
1721200198.5820925,mouse,move,"(813, 597)"
1721200198.5841396,mouse,move,"(812, 590)"
1721200198.5861342,mouse,move,"(811, 584)"
1721200198.588156,mouse,move,"(809, 578)"
1721200198.5901506,mouse,move,"(808, 572)"
1721200198.592623,mouse,move,"(807, 566)"
1721200198.5946198,mouse,move,"(805, 559)"
1721200198.5966134,mouse,move,"(804, 553)"
1721200198.5986085,mouse,move,"(803, 546)"
1721200198.6180115,mouse,move,"(801, 540)"
1721200198.619009,mouse,move,"(784, 481)"
1721200198.6200063,mouse,move,"(782, 474)"
1721200198.6221144,mouse,move,"(779, 467)"
1721200198.6241796,mouse,move,"(776, 460)"
1721200198.6261883,mouse,move,"(773, 453)"
1721200198.6281648,mouse,move,"(770, 446)"
1721200198.6301594,mouse,move,"(767, 438)"
1721200198.63266,mouse,move,"(764, 431)"
1721200198.634654,mouse,move,"(760, 423)"
1721200198.6366894,mouse,move,"(756, 416)"
1721200198.6386833,mouse,move,"(752, 408)"
1721200198.6396816,mouse,move,"(748, 401)"
1721200198.6421998,mouse,move,"(744, 394)"
1721200198.6444945,mouse,move,"(740, 387)"
1721200198.646497,mouse,move,"(735, 380)"
1721200198.6484835,mouse,move,"(730, 373)"
1721200198.6494825,mouse,move,"(725, 367)"
1721200198.6519988,mouse,move,"(720, 361)"
1721200198.6543972,mouse,move,"(715, 355)"
1721200198.6563928,mouse,move,"(710, 349)"
1721200198.6583872,mouse,move,"(705, 343)"
1721200198.6593843,mouse,move,"(700, 338)"
1721200198.6819184,mouse,move,"(695, 333)"
1721200198.6819184,mouse,move,"(644, 299)"
1721200198.6841733,mouse,move,"(640, 297)"
1721200198.686168,mouse,move,"(636, 295)"
1721200198.6891842,mouse,move,"(632, 293)"
1721200198.6901572,mouse,move,"(628, 291)"
1721200198.692298,mouse,move,"(624, 290)"
1721200198.6946313,mouse,move,"(620, 289)"
1721200198.6966255,mouse,move,"(616, 288)"
1721200198.6986496,mouse,move,"(612, 287)"
1721200198.6996183,mouse,move,"(608, 286)"
1721200198.7021322,mouse,move,"(605, 285)"
1721200198.7043886,mouse,move,"(602, 284)"
1721200198.7063842,mouse,move,"(599, 283)"
1721200198.7083786,mouse,move,"(595, 282)"
1721200198.7093766,mouse,move,"(592, 281)"
1721200198.7118902,mouse,move,"(589, 280)"
1721200198.7141383,mouse,move,"(586, 280)"
1721200198.7161338,mouse,move,"(583, 279)"
1721200198.718128,mouse,move,"(580, 279)"
1721200198.7201228,mouse,move,"(577, 279)"
1721200198.7221906,mouse,move,"(574, 279)"
1721200198.724478,mouse,move,"(571, 279)"
1721200198.7264729,mouse,move,"(568, 279)"
1721200198.728467,mouse,move,"(565, 279)"
1721200198.7294652,mouse,move,"(562, 280)"
1721200198.7319834,mouse,move,"(559, 280)"
1721200198.7339792,mouse,move,"(556, 281)"
1721200198.7531948,mouse,move,"(553, 282)"
1721200198.7542195,mouse,move,"(529, 290)"
1721200198.7542195,mouse,move,"(526, 291)"
1721200198.7571874,mouse,move,"(523, 292)"
1721200198.7582023,mouse,move,"(520, 293)"
1721200198.7601779,mouse,move,"(517, 295)"
1721200198.762245,mouse,move,"(514, 297)"
1721200198.764242,mouse,move,"(511, 298)"
1721200198.7662368,mouse,move,"(508, 300)"
1721200198.7682323,mouse,move,"(505, 302)"
1721200198.770225,mouse,move,"(502, 304)"
1721200198.7717283,mouse,move,"(499, 306)"
1721200198.7741394,mouse,move,"(496, 308)"
1721200198.7761333,mouse,move,"(493, 310)"
1721200198.7781286,mouse,move,"(490, 312)"
1721200198.7801235,mouse,move,"(487, 314)"
1721200198.7826238,mouse,move,"(484, 316)"
1721200198.7846212,mouse,move,"(481, 318)"
1721200198.7866518,mouse,move,"(478, 321)"
1721200198.7886107,mouse,move,"(475, 323)"
1721200198.7896068,mouse,move,"(472, 326)"
1721200198.7921462,mouse,move,"(469, 329)"
1721200198.7941887,mouse,move,"(466, 331)"
1721200198.7961833,mouse,move,"(463, 334)"
1721200198.7991512,mouse,move,"(460, 336)"
1721200198.8167882,mouse,move,"(440, 363)"
1721200198.8187816,mouse,move,"(438, 366)"
1721200198.8197875,mouse,move,"(436, 369)"
1721200198.8223042,mouse,move,"(434, 372)"
1721200198.8245404,mouse,move,"(432, 375)"
1721200198.8265362,mouse,move,"(430, 378)"
1721200198.8285306,mouse,move,"(428, 381)"
1721200198.8295283,mouse,move,"(426, 384)"
1721200198.8320484,mouse,move,"(424, 387)"
1721200198.834042,mouse,move,"(422, 391)"
1721200198.8365686,mouse,move,"(420, 394)"
1721200198.838563,mouse,move,"(418, 398)"
1721200198.8395612,mouse,move,"(416, 402)"
1721200198.8420777,mouse,move,"(414, 406)"
1721200198.8442965,mouse,move,"(412, 410)"
1721200198.8462906,mouse,move,"(410, 414)"
1721200198.8482862,mouse,move,"(409, 418)"
1721200198.8502805,mouse,move,"(407, 422)"
1721200198.8517807,mouse,move,"(406, 426)"
1721200198.8541384,mouse,move,"(405, 430)"
1721200198.8561335,mouse,move,"(404, 434)"
1721200198.8581274,mouse,move,"(403, 438)"
1721200198.8601224,mouse,move,"(402, 442)"
1721200198.861634,mouse,move,"(401, 446)"
1721200198.8639617,mouse,move,"(400, 450)"
1721200198.865956,mouse,move,"(399, 454)"
1721200198.8679516,mouse,move,"(398, 458)"
1721200198.8699453,mouse,move,"(397, 463)"
1721200198.872445,mouse,move,"(396, 468)"
1721200198.8744411,mouse,move,"(395, 472)"
1721200198.8764713,mouse,move,"(394, 477)"
1721200198.8926277,mouse,move,"(393, 481)"
1721200198.8926277,mouse,move,"(393, 512)"
1721200198.8946252,mouse,move,"(393, 517)"
1721200198.8966196,mouse,move,"(393, 521)"
1721200198.8986166,mouse,move,"(394, 525)"
1721200198.8996127,mouse,move,"(395, 529)"
1721200198.9021974,mouse,move,"(396, 533)"
1721200198.9043365,mouse,move,"(396, 537)"
1721200198.9063044,mouse,move,"(397, 541)"
1721200198.908299,mouse,move,"(398, 545)"
1721200198.909296,mouse,move,"(399, 549)"
1721200198.911836,mouse,move,"(400, 553)"
1721200198.9138947,mouse,move,"(401, 557)"
1721200198.9158893,mouse,move,"(402, 561)"
1721200198.917884,mouse,move,"(403, 565)"
1721200198.919878,mouse,move,"(404, 569)"
1721200198.921971,mouse,move,"(405, 573)"
1721200198.9242766,mouse,move,"(407, 577)"
1721200198.9262712,mouse,move,"(409, 581)"
1721200198.9282656,mouse,move,"(411, 585)"
1721200198.9302602,mouse,move,"(413, 589)"
1721200198.9323368,mouse,move,"(415, 593)"
1721200198.934331,mouse,move,"(417, 597)"
1721200198.9358366,mouse,move,"(419, 601)"
1721200198.956315,mouse,move,"(446, 641)"
1721200198.95831,mouse,move,"(449, 645)"
1721200198.9593067,mouse,move,"(453, 649)"
1721200198.962822,mouse,move,"(457, 653)"
1721200198.9638212,mouse,move,"(461, 657)"
1721200198.9668143,mouse,move,"(465, 661)"
1721200198.9678416,mouse,move,"(469, 665)"
1721200198.9698331,mouse,move,"(473, 668)"
1721200198.9718766,mouse,move,"(477, 671)"
1721200198.973979,mouse,move,"(482, 674)"
1721200198.9759734,mouse,move,"(487, 677)"
1721200198.977968,mouse,move,"(492, 680)"
1721200198.9799619,mouse,move,"(497, 683)"
1721200198.9824612,mouse,move,"(502, 686)"
1721200198.984458,mouse,move,"(507, 688)"
1721200198.986453,mouse,move,"(512, 690)"
1721200198.988448,mouse,move,"(517, 692)"
1721200198.989445,mouse,move,"(522, 694)"
1721200198.9919739,mouse,move,"(528, 696)"
1721200198.9944303,mouse,move,"(533, 697)"
1721200198.996398,mouse,move,"(539, 698)"
1721200198.998416,mouse,move,"(545, 699)"
1721200198.999389,mouse,move,"(551, 700)"
1721200199.0019524,mouse,move,"(557, 701)"
1721200199.017766,mouse,move,"(563, 702)"
1721200199.0187385,mouse,move,"(605, 703)"
1721200199.0197334,mouse,move,"(611, 703)"
1721200199.0222702,mouse,move,"(617, 703)"
1721200199.0246716,mouse,move,"(623, 703)"
1721200199.0266647,mouse,move,"(629, 703)"
1721200199.0286708,mouse,move,"(636, 703)"
1721200199.0296571,mouse,move,"(642, 703)"
1721200199.0321999,mouse,move,"(648, 703)"
1721200199.0341666,mouse,move,"(655, 702)"
1721200199.0366845,mouse,move,"(661, 702)"
1721200199.0386791,mouse,move,"(667, 701)"
1721200199.0397058,mouse,move,"(673, 701)"
1721200199.0422184,mouse,move,"(679, 700)"
1721200199.044235,mouse,move,"(685, 699)"
1721200199.0462112,mouse,move,"(691, 698)"
1721200199.048205,mouse,move,"(697, 698)"
1721200199.0502,mouse,move,"(703, 697)"
1721200199.0522034,mouse,move,"(709, 696)"
1721200199.0546377,mouse,move,"(715, 695)"
1721200199.0566337,mouse,move,"(721, 694)"
1721200199.0586288,mouse,move,"(727, 693)"
1721200199.0596254,mouse,move,"(733, 692)"
1721200199.062154,mouse,move,"(739, 691)"
1721200199.0823596,mouse,move,"(745, 690)"
1721200199.0836856,mouse,move,"(800, 680)"
1721200199.084686,mouse,move,"(806, 678)"
1721200199.0866804,mouse,move,"(812, 677)"
1721200199.0911925,mouse,move,"(818, 675)"
1721200199.0922074,mouse,move,"(824, 673)"
1721200199.0922074,mouse,move,"(830, 671)"
1721200199.0946841,mouse,move,"(836, 669)"
1721200199.0966794,mouse,move,"(842, 668)"
1721200199.0986738,mouse,move,"(848, 666)"
1721200199.0996718,mouse,move,"(854, 664)"
1721200199.102187,mouse,move,"(860, 662)"
1721200199.1046631,mouse,move,"(866, 660)"
1721200199.1066651,mouse,move,"(872, 658)"
1721200199.108652,mouse,move,"(878, 657)"
1721200199.10965,mouse,move,"(884, 655)"
1721200199.112195,mouse,move,"(890, 653)"
1721200199.114669,mouse,move,"(895, 651)"
1721200199.1166632,mouse,move,"(900, 650)"
1721200199.1186576,mouse,move,"(905, 648)"
1721200199.1196554,mouse,move,"(911, 647)"
1721200199.1221726,mouse,move,"(916, 645)"
1721200199.1241686,mouse,move,"(921, 644)"
1721200199.1261654,mouse,move,"(927, 642)"
1721200199.1281586,mouse,move,"(932, 641)"
1721200199.130154,mouse,move,"(937, 639)"
1721200199.1321642,mouse,move,"(942, 638)"
1721200199.1341598,mouse,move,"(947, 637)"
1721200199.149533,mouse,move,"(952, 636)"
1721200199.1510396,mouse,move,"(987, 628)"
1721200199.152083,mouse,move,"(992, 627)"
1721200199.155177,mouse,move,"(997, 626)"
1721200199.1561747,mouse,move,"(1002, 625)"
1721200199.1581686,mouse,move,"(1007, 624)"
1721200199.1601639,mouse,move,"(1011, 623)"
1721200199.1625493,mouse,move,"(1016, 622)"
1721200199.163824,mouse,move,"(1020, 622)"
1721200199.1668155,mouse,move,"(1024, 621)"
1721200199.1678126,mouse,move,"(1028, 621)"
1721200199.1708074,mouse,move,"(1032, 621)"
1721200199.1725798,mouse,move,"(1036, 620)"
1721200199.1745746,mouse,move,"(1040, 620)"
1721200199.1765702,mouse,move,"(1044, 620)"
1721200199.1785636,mouse,move,"(1048, 619)"
